id_ejecucion_actividad;fk_numero_actividad;fk_id_user;fk_id_responsable;fk_id_mes;programado;ejecutado;descripcion_actividades;evidencias
;98;1;1;2;1;1.5;FEBRERO: Se lleva el proceso de alquiler de contenedores y el proceso de mantenimiento de vehículos.;Procesos
;98;1;1;3;1;1.5;MARZO: se realizo el estudio previo de suministro e instalación de pozo séptico del vivero, se realizo un prorroga de seis meses al contrato 1142 del 2021 mantenimiento de red contra incendio. Monitoreo OAP: La descripción y evidencias reportadas no permiten validar el cumplimiento de la actividad durante el trimestre. Al proceso responsable se le solicito previamente aclaración y ajustes respecto a la descripción y evidencias reportadas. La descripción y evidencias finales que relacionaron sobre la ejecución de la actividad para el trimestre, corresponden a la vigencia 2021. Con el proceso previamente se realizó mesa de trabajo en el que se enfatizó en la importancia de la precisión, exactitud y principio de calidad de la información, establecidos en la ley 1712 de 2014.;Procesos
;98;1;1;4;1;0;;
;98;1;1;5;1;0;;
;98;1;1;6;1;0;;
;98;1;1;7;1;0;;
;98;1;1;8;1;0;;
;98;1;1;9;1;0;;
;98;1;1;10;1;0;;
;98;1;1;11;1;0;;
;98;1;1;12;1;0;;
;99;1;1;1;1;1;Se realizo el conteo físico de elementos de consumo y devolutivos en almacén para el mes de enero fueron 253 bienes de consumo y 340 devolutivos para el febrero fueron 248 de consumo y 285 devolutivos y para el mes de marzo fueron 235 de consumo y 268 devolutivos como se evidencia en las planillas de verificación debidamente diligencias para cada mes. Monitoreo OAP: Se evidencia cumplimiento de la actividad para el trimestre, no obstante, se recomienda oficializar los formatos utilizados para el conteo mediante el proceso de calidad. ;Planillas de verificación de elementos de consumo de los meses de enero, febrero y marzo y planillas de verificación elementos devolutivos de los meses enero, febrero y marzo, las cuales se encuentran en proceso de formalización.
;99;1;1;2;1;1;Se realizo el conteo físico de elementos de consumo y devolutivos en almacén para el mes de enero fueron 253 bienes de consumo y 340 devolutivos para el febrero fueron 248 de consumo y 285 devolutivos y para el mes de marzo fueron 235 de consumo y 268 devolutivos como se evidencia en las planillas de verificación debidamente diligencias para cada mes. Monitoreo OAP: Se evidencia cumplimiento de la actividad para el trimestre, no obstante, se recomienda oficializar los formatos utilizados para el conteo mediante el proceso de calidad. ;Planillas de verificación de elementos de consumo de los meses de enero, febrero y marzo y planillas de verificación elementos devolutivos de los meses enero, febrero y marzo, las cuales se encuentran en proceso de formalización.
;99;1;1;3;1;1;Se realizo el conteo físico de elementos de consumo y devolutivos en almacén para el mes de enero fueron 253 bienes de consumo y 340 devolutivos para el febrero fueron 248 de consumo y 285 devolutivos y para el mes de marzo fueron 235 de consumo y 268 devolutivos como se evidencia en las planillas de verificación debidamente diligencias para cada mes. Monitoreo OAP: Se evidencia cumplimiento de la actividad para el trimestre, no obstante, se recomienda oficializar los formatos utilizados para el conteo mediante el proceso de calidad. ;Planillas de verificación de elementos de consumo de los meses de enero, febrero y marzo y planillas de verificación elementos devolutivos de los meses enero, febrero y marzo, las cuales se encuentran en proceso de formalización.
;99;1;1;4;1;0;;
;99;1;1;5;1;0;;
;99;1;1;6;1;0;;
;99;1;1;7;1;0;;
;99;1;1;8;1;0;;
;99;1;1;9;1;0;;
;99;1;1;10;1;0;;
;99;1;1;11;1;0;;
;99;1;1;12;0;0;;
;100;1;1;1;1;0;Durante el primer trimestre no se realizado ninguna baja de bienes devolutivo ni de control administrativo. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;100;1;1;2;1;0;Durante el primer trimestre no se realizado ninguna baja de bienes devolutivo ni de control administrativo. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;100;1;1;3;1;0;Durante el primer trimestre no se realizado ninguna baja de bienes devolutivo ni de control administrativo. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;100;1;1;4;1;0;;
;100;1;1;5;1;0;;
;100;1;1;6;1;0;;
;100;1;1;7;1;0;;
;100;1;1;8;1;0;;
;100;1;1;9;1;0;;
;100;1;1;10;1;0;;
;100;1;1;11;1;0;;
;100;1;1;12;0;0;;
;101;1;1;1;1;1;Se realizo 1 cierre contable en almacén en el mes de enero, 1 cierre contable en almacén en el mes de febrero y 1 cierre contable en almacén en el mes de marzo, se evidencian en los reportes de cierre contable las cuentas contables y sus respectivos saldos, esta información se obtienen del sistema de información oficial de la Entidad. Monitoreo OAP: Se validan las evidencias adjuntas, las cuales permiten evidenciar los cierres contables realizados durante el trimestre.;Reportes de cierre contable del mes de enero, reportes de cierre contable del mes de febrero y reportes contables del mes de marzo.
;101;1;1;2;1;1;Se realizo 1 cierre contable en almacén en el mes de enero, 1 cierre contable en almacén en el mes de febrero y 1 cierre contable en almacén en el mes de marzo, se evidencian en los reportes de cierre contable las cuentas contables y sus respectivos saldos, esta información se obtienen del sistema de información oficial de la Entidad. Monitoreo OAP: Se validan las evidencias adjuntas, las cuales permiten evidenciar los cierres contables realizados durante el trimestre.;Reportes de cierre contable del mes de enero, reportes de cierre contable del mes de febrero y reportes contables del mes de marzo.
;101;1;1;3;1;1;Se realizo 1 cierre contable en almacén en el mes de enero, 1 cierre contable en almacén en el mes de febrero y 1 cierre contable en almacén en el mes de marzo, se evidencian en los reportes de cierre contable las cuentas contables y sus respectivos saldos, esta información se obtienen del sistema de información oficial de la Entidad. Monitoreo OAP: Se validan las evidencias adjuntas, las cuales permiten evidenciar los cierres contables realizados durante el trimestre.;Reportes de cierre contable del mes de enero, reportes de cierre contable del mes de febrero y reportes contables del mes de marzo.
;101;1;1;4;1;0;;
;101;1;1;5;1;0;;
;101;1;1;6;1;0;;
;101;1;1;7;1;0;;
;101;1;1;8;1;0;;
;101;1;1;9;1;0;;
;101;1;1;10;1;0;;
;101;1;1;11;1;0;;
;101;1;1;12;0;0;;
;102;1;1;1;1;1;Se superviso y se hizo acompañamiento a los contratos de aseo y cafetería vigilancia. Monitoreo OAP: Las evidencias reportadas como soporte en la ejecución de esta actividad para el trimestre son los informes de los diferentes contratistas de vigilancia y aseo, no obstante, aunque permiten validar la ejecución de la actividad para el periodo, se recomienda adjuntar el concepto del supervisor respecto a los informes o contratista.;Informes
;102;1;1;2;1;1;Se superviso y se hizo acompañamiento a los contratos de aseo y cafetería vigilancia. Monitoreo OAP: Las evidencias reportadas como soporte en la ejecución de esta actividad para el trimestre son los informes de los diferentes contratistas de vigilancia y aseo, no obstante, aunque permiten validar la ejecución de la actividad para el periodo, se recomienda adjuntar el concepto del supervisor respecto a los informes o contratista.;Informes
;102;1;1;3;1;1;Se superviso y se hizo acompañamiento a los contratos de aseo y cafetería vigilancia. Monitoreo OAP: Las evidencias reportadas como soporte en la ejecución de esta actividad para el trimestre son los informes de los diferentes contratistas de vigilancia y aseo, no obstante, aunque permiten validar la ejecución de la actividad para el periodo, se recomienda adjuntar el concepto del supervisor respecto a los informes o contratista.;Informes
;102;1;1;4;1;0;;
;102;1;1;5;1;0;;
;102;1;1;6;1;0;;
;102;1;1;7;1;0;;
;102;1;1;8;1;0;;
;102;1;1;9;1;0;;
;102;1;1;10;1;0;;
;102;1;1;11;1;0;;
;102;1;1;12;1;0;;
;103;1;1;1;0;0;Se presento el primer informe de los 2 que deben enviarse al año. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;Oficio
;103;1;1;2;0;0;Se presento el primer informe de los 2 que deben enviarse al año. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;Oficio
;103;1;1;3;0;0;Se presento el primer informe de los 2 que deben enviarse al año. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;Oficio
;103;1;1;4;0;0;;
;103;1;1;5;0;0;;
;103;1;1;6;1;0;;
;103;1;1;7;0;0;;
;103;1;1;8;0;0;;
;103;1;1;9;0;0;;
;103;1;1;10;0;0;;
;103;1;1;11;1;0;;
;103;1;1;12;0;0;;
;104;1;1;1;1;1;Se viene ejecutando el plan de operatividad automotor, y a la administración de combustible, A través de la plataforma de bienes se esta alimentando la información en la hoja de vida,  haciendo seguimiento preventivo y correctivo al funcionamiento de los vehículos, revisión diaria, control de recorridos, seguimiento en la documentación, verificación de comparendos en las paginas SIMIT Y RUNT, verificación de documentos legales SOAT- técnica mecánica, póliza), apoyo al plan estratégico de seguridad vial y capacitaciones a conductores. Monitoreo OAP: La descripción de ejecución de la actividad debe relacionarse de forma precisa y concisa de tal manera que responda de directamente al planteamiento de la actividad e indicador. Esto teniendo en cuenta el principio de precisión, exactitud y calidad de la información. (Ley 1712 de 2014). Por lo anterior la descripción  propuesta y evidencias adjuntas no responden con precisión al avance de actividad reportado para el periodo. No obstante, al proceso se le socializo sobre la pertinencia y exactitud en las evidencias y descripción de ejecución.;Registros 
;104;1;1;2;1;1;Se viene ejecutando el plan de operatividad automotor, y a la administración de combustible, A través de la plataforma de bienes se esta alimentando la información en la hoja de vida,  haciendo seguimiento preventivo y correctivo al funcionamiento de los vehículos, revisión diaria, control de recorridos, seguimiento en la documentación, verificación de comparendos en las paginas SIMIT Y RUNT, verificación de documentos legales SOAT- técnica mecánica, póliza), apoyo al plan estratégico de seguridad vial y capacitaciones a conductores. Monitoreo OAP: La descripción de ejecución de la actividad debe relacionarse de forma precisa y concisa de tal manera que responda de directamente al planteamiento de la actividad e indicador. Esto teniendo en cuenta el principio de precisión, exactitud y calidad de la información. (Ley 1712 de 2014). Por lo anterior la descripción  propuesta y evidencias adjuntas no responden con precisión al avance de actividad reportado para el periodo. No obstante, al proceso se le socializo sobre la pertinencia y exactitud en las evidencias y descripción de ejecución.;Registros 
;104;1;1;3;1;1;Se viene ejecutando el plan de operatividad automotor, y a la administración de combustible, A través de la plataforma de bienes se esta alimentando la información en la hoja de vida,  haciendo seguimiento preventivo y correctivo al funcionamiento de los vehículos, revisión diaria, control de recorridos, seguimiento en la documentación, verificación de comparendos en las paginas SIMIT Y RUNT, verificación de documentos legales SOAT- técnica mecánica, póliza), apoyo al plan estratégico de seguridad vial y capacitaciones a conductores. Monitoreo OAP: La descripción de ejecución de la actividad debe relacionarse de forma precisa y concisa de tal manera que responda de directamente al planteamiento de la actividad e indicador. Esto teniendo en cuenta el principio de precisión, exactitud y calidad de la información. (Ley 1712 de 2014). Por lo anterior la descripción  propuesta y evidencias adjuntas no responden con precisión al avance de actividad reportado para el periodo. No obstante, al proceso se le socializo sobre la pertinencia y exactitud en las evidencias y descripción de ejecución.;Registros 
;104;1;1;4;1;0;;
;104;1;1;5;1;0;;
;104;1;1;6;1;0;;
;104;1;1;7;1;0;;
;104;1;1;8;1;0;;
;104;1;1;9;1;0;;
;104;1;1;10;1;0;;
;104;1;1;11;1;0;;
;104;1;1;12;1;0;;
;105;1;1;1;1;1;Para el primer trimestres del año 2022 se realizo la producción vegetal de 42.465 individuos de material vegetal ubicados en las diferentes eras de crecimiento para la línea de arborización urbana se produjeron un total de 4.218 unidades de tipo arbustivo, la línea de Jardinería urbana un total de 19.648 especímenes de características ornamentales y la para línea de recuperación ecológica 18.599 unidades de acuerdo a los diferentes planes de propagación. Se realizaron actividades de mantenimiento silvicultural (deshierbes, podas, riego) a un promedio de 190.00 individuos existentes en las diferentes áreas del vivero de acuerdo a la necesidades de producción. Para los procesos productivos se requirieron agro insumos de tipo orgánico y químico de acuerdo a los requerimientos nutricionales de las especies, de igual manera los productos para el control de plagas y enfermedades los cuales fueron utilizados bajo las normas de las fichas técnicas de cada producto. Monitoreo OAP: Validada la descripción y soportes adjuntos se evidencia cumplimiento del 100% de la actividad en lo que respecta al primer trimestre de la vigencia. ;Reporte de producción mensual sistema de información FACTORY. Reporte de entradas y salidas de insumos sistema de información FACTORY. Inventario existencias de material vegetal del sistema de información FACTORY.
;105;1;1;2;1;1;Para el primer trimestres del año 2022 se realizo la producción vegetal de 42.465 individuos de material vegetal ubicados en las diferentes eras de crecimiento para la línea de arborización urbana se produjeron un total de 4.218 unidades de tipo arbustivo, la línea de Jardinería urbana un total de 19.648 especímenes de características ornamentales y la para línea de recuperación ecológica 18.599 unidades de acuerdo a los diferentes planes de propagación. Se realizaron actividades de mantenimiento silvicultural (deshierbes, podas, riego) a un promedio de 190.00 individuos existentes en las diferentes áreas del vivero de acuerdo a la necesidades de producción. Para los procesos productivos se requirieron agro insumos de tipo orgánico y químico de acuerdo a los requerimientos nutricionales de las especies, de igual manera los productos para el control de plagas y enfermedades los cuales fueron utilizados bajo las normas de las fichas técnicas de cada producto. Monitoreo OAP: Validada la descripción y soportes adjuntos se evidencia cumplimiento del 100% de la actividad en lo que respecta al primer trimestre de la vigencia. ;Reporte de producción mensual sistema de información FACTORY. Reporte de entradas y salidas de insumos sistema de información FACTORY. Inventario existencias de material vegetal del sistema de información FACTORY.
;105;1;1;3;1;1;Para el primer trimestres del año 2022 se realizo la producción vegetal de 42.465 individuos de material vegetal ubicados en las diferentes eras de crecimiento para la línea de arborización urbana se produjeron un total de 4.218 unidades de tipo arbustivo, la línea de Jardinería urbana un total de 19.648 especímenes de características ornamentales y la para línea de recuperación ecológica 18.599 unidades de acuerdo a los diferentes planes de propagación. Se realizaron actividades de mantenimiento silvicultural (deshierbes, podas, riego) a un promedio de 190.00 individuos existentes en las diferentes áreas del vivero de acuerdo a la necesidades de producción. Para los procesos productivos se requirieron agro insumos de tipo orgánico y químico de acuerdo a los requerimientos nutricionales de las especies, de igual manera los productos para el control de plagas y enfermedades los cuales fueron utilizados bajo las normas de las fichas técnicas de cada producto. Monitoreo OAP: Validada la descripción y soportes adjuntos se evidencia cumplimiento del 100% de la actividad en lo que respecta al primer trimestre de la vigencia. ;Reporte de producción mensual sistema de información FACTORY. Reporte de entradas y salidas de insumos sistema de información FACTORY. Inventario existencias de material vegetal del sistema de información FACTORY.
;105;1;1;4;1;0;;
;105;1;1;5;1;0;;
;105;1;1;6;1;0;;
;105;1;1;7;1;0;;
;105;1;1;8;1;0;;
;105;1;1;9;1;0;;
;105;1;1;10;1;0;;
;105;1;1;11;1;0;;
;105;1;1;12;1;0;;
;106;1;1;1;0;0;Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;106;1;1;2;0;0;Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;106;1;1;3;0;0;Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;106;1;1;4;1;0;;
;106;1;1;5;0;0;;
;106;1;1;6;0;0;;
;106;1;1;7;0;0;;
;106;1;1;8;0;0;;
;106;1;1;9;0;0;;
;106;1;1;10;0;0;;
;106;1;1;11;0;0;;
;106;1;1;12;0;0;;
;107;1;1;1;0;0;;Las evidencias de esta actividad se comparten en la carpeta correspondiente en la carpeta de febrero quedaron los documentos de reseña histórica, línea temporal, cuadro evolutivo y seguimiento a las funciones en la carpeta de marzo se encuentra el acta # 5 del comité de MIPG
;107;1;1;2;1;1;Para el mes de febrero se trabajó la Reseña histórica, línea temporal, cuadro evolutivo y seguimiento a las funciones, producto de estas actividades existe un documento para cada una que es compartido como evidencias.;Las evidencias de esta actividad se comparten en la carpeta correspondiente en la carpeta de febrero quedaron los documentos de reseña histórica, línea temporal, cuadro evolutivo y seguimiento a las funciones en la carpeta de marzo se encuentra el acta # 5 del comité de MIPG
;107;1;1;3;1;1;Para el mes de marzo en comité de MIPG #5 se presentaron las TRD y estas fueron aprobadas bajo acta, para posterior firma y radicación ante el Archivo de Bogotá. Monitoreo OAP: Validada la descripción y soportes adjuntos se evidencia cumplimiento de la actividad para el trimestre. No obstante, las evidencias para la actividad 107 y 108 son y/o repetidas y/o similares, esto porque en el planteamiento de las dos actividades puede evidenciarse similitudes. Se sugiere al proceso solicitar eliminación de una de las dos. También se recomienda adjuntar plan de acción a gestionar durante la vigencia 2022, en el marco de la gestión documental de la institución. ;Las evidencias de esta actividad se comparten en la carpeta correspondiente en la carpeta de febrero quedaron los documentos de reseña histórica, línea temporal, cuadro evolutivo y seguimiento a las funciones en la carpeta de marzo se encuentra el acta # 5 del comité de MIPG
;107;1;1;4;1;0;;
;107;1;1;5;1;0;;
;107;1;1;6;1;0;;
;107;1;1;7;1;0;;
;107;1;1;8;1;0;;
;107;1;1;9;1;0;;
;107;1;1;10;1;0;;
;107;1;1;11;1;0;;
;107;1;1;12;1;0;;
;108;1;1;1;0;0;;Las evidencias de esta actividad se comparten en la carpeta de febrero y en la carpeta de marzo se comparte el acta del comité #5 de MIPG donde fueron aprobadas para posterior radicación ante el Archivo de Bogotá
;108;1;1;2;1;1;"Durante este trimestre se trabajo de manera paralela en conjunto con las TRD las actividades propias para ajustar las TVD, cuya finalidad es presentar ante el Archivo de Bogotá para convalidación. Por lo que en su desarrollo se trabajaron los siguientes documentos: 1-	Historia Institucional 2-	Memoria Descriptiva 3-	Organigrama, Cuadro Evolutivo 4-	Tablas de Valoración Documental  5-	Fichas de Valoración Documental  6-	Anexos. Monitoreo OAP: Validada la descripción y soportes adjuntos se evidencia cumplimiento de la actividad para el trimestre. No obstante, las evidencias para la actividad 107 y 108 son y/o repetidas y/o similares, esto porque en el planteamiento de las dos actividades puede evidenciarse similitudes. Se sugiere al proceso solicitar eliminación de una de las dos. También se recomienda adjuntar plan de acción a gestionar durante la vigencia 2022, en el marco de la gestión documental de la institución. ";Las evidencias de esta actividad se comparten en la carpeta de febrero y en la carpeta de marzo se comparte el acta del comité #5 de MIPG donde fueron aprobadas para posterior radicación ante el Archivo de Bogotá
;108;1;1;3;1;1;"Durante este trimestre se trabajo de manera paralela en conjunto con las TRD las actividades propias para ajustar las TVD, cuya finalidad es presentar ante el Archivo de Bogotá para convalidación. Por lo que en su desarrollo se trabajaron los siguientes documentos: 1-	Historia Institucional 2-	Memoria Descriptiva 3-	Organigrama, Cuadro Evolutivo 4-	Tablas de Valoración Documental  5-	Fichas de Valoración Documental  6-	Anexos. Monitoreo OAP: Validada la descripción y soportes adjuntos se evidencia cumplimiento de la actividad para el trimestre. No obstante, las evidencias para la actividad 107 y 108 son y/o repetidas y/o similares, esto porque en el planteamiento de las dos actividades puede evidenciarse similitudes. Se sugiere al proceso solicitar eliminación de una de las dos. También se recomienda adjuntar plan de acción a gestionar durante la vigencia 2022, en el marco de la gestión documental de la institución. ";Las evidencias de esta actividad se comparten en la carpeta de febrero y en la carpeta de marzo se comparte el acta del comité #5 de MIPG donde fueron aprobadas para posterior radicación ante el Archivo de Bogotá
;108;1;1;4;1;0;;
;108;1;1;5;1;0;;
;108;1;1;6;1;0;;
;108;1;1;7;1;0;;
;108;1;1;8;1;0;;
;108;1;1;9;1;0;;
;108;1;1;10;1;0;;
;108;1;1;11;1;0;;
;108;1;1;12;1;0;;
;109;1;1;1;0;0;;Evidencia de ello, es la citación que se tiene de la actividad, un informe sobre el desarrollo de dicha actividad y listados de asistencia que están dentro del numeral de esta acción.
;109;1;1;2;1;1;Durante el mes de febrero se trabajaron varias mesas de trabajo con la Secretaria General para revisar los avances y desarrollos de la herramienta SDQS con la finalidad de poderla integrarla con GEA, evidencia de ello está el listado de asistencia y un correo por parte del funcionario de la Alcaldía.;Evidencia de ello, es la citación que se tiene de la actividad, un informe sobre el desarrollo de dicha actividad y listados de asistencia que están dentro del numeral de esta acción.
;109;1;1;3;1;1;Para Marzo se realizó un documento que corresponde al levantamiento de requerimientos, un informe de desarrollo y el flujo de correspondencia . La reunión quedo agendada para el 8 de abril del año en curso donde se revisarán todos los temas que se abarcan para esta fase. Monitoreo OAP: La descripción de ejecución y evidencias permiten validar el cumplimiento de la actividad para el trimestre. No obstante, se recomienda al proceso, tener en cuenta para los próximos reportes el principio de precisión y exactitud de la información. También se sugiere establecer un plan de acción para la vigencia 2022 con las actividades correspondientes o necesarias en la gestión para la adquisición e implementación de software de gestión documental.;Evidencia de ello, es la citación que se tiene de la actividad, un informe sobre el desarrollo de dicha actividad y listados de asistencia que están dentro del numeral de esta acción.
;109;1;1;4;1;0;;
;109;1;1;5;1;0;;
;109;1;1;6;1;0;;
;109;1;1;7;1;0;;
;109;1;1;8;1;0;;
;109;1;1;9;1;0;;
;109;1;1;10;1;0;;
;109;1;1;11;1;0;;
;109;1;1;12;1;0;;
;110;1;1;1;0;0;;
;110;1;1;2;0;0;;
;110;1;1;3;1;1;Para el mes de marzo se realizaron 23 visitas técnicas a todas las áreas del JBB con la finalidad de saber y conocer el estado real de los archivos de gestión y así validar los FUID, se les presto acompañamiento, y se solicitó que por medio de correo se enviaran dichos inventarios, se adjunta listado de asistencia de las reuniones y los FUID allegados por aquellas dependencias que lo tienen. Monitoreo OAP: Revisado y validados los soportes adjuntos, se evidencia acciones ejecutadas durante el trimestre para el cumplimiento de la actividad. No obstante, se recomienda al proceso, tener en cuenta el principio de precisión y exactitud de la información en los próximos reportes, de manera que se responda de forma directa y precisa a la activad e indicador.;El resultado son los listados de asistencia y los fui de aquellas dependencias que hicieron allegar lo correspondiente
;110;1;1;4;1;0;;
;110;1;1;5;1;0;;
;110;1;1;6;1;0;;
;110;1;1;7;1;0;;
;110;1;1;8;1;0;;
;110;1;1;9;1;0;;
;110;1;1;10;1;0;;
;110;1;1;11;1;0;;
;110;1;1;12;1;0;;
;111;1;1;1;0;0;Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;111;1;1;2;0;0;Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;111;1;1;3;0;0;Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia.;
;111;1;1;4;1;0;;
;111;1;1;5;1;0;;
;111;1;1;6;1;0;;
;111;1;1;7;1;0;;
;111;1;1;8;1;0;;
;111;1;1;9;1;0;;
;111;1;1;10;1;0;;
;111;1;1;11;1;0;;
;111;1;1;12;1;0;;
;112;1;1;1;0;0;;
;112;1;1;2;0;0;;
;112;1;1;3;1;1;Para el mes de marzo se realizó una capacitación que está dentro del PIC, con referencia al documento electrónico, se adjunta presentación de la capacitación, como el listado digital de asistencia. Importante indicar que la capacitación se dio vía Teams. Monitoreo OAP: Se evidencia cumplimiento del 100% la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia. ;Se adjuntan listado de asistencia y presentación de la capacitación
;112;1;1;4;1;0;;
;112;1;1;5;1;0;;
;112;1;1;6;1;0;;
;112;1;1;7;1;0;;
;112;1;1;8;1;0;;
;112;1;1;9;1;0;;
;112;1;1;10;1;0;;
;112;1;1;11;1;0;;
;112;1;1;12;1;0;;
;113;1;1;1;0;0;;
;113;1;1;2;0;0;;
;113;1;1;3;1;1;Para el primer trimestre del año en la página web de la entidad se publicó el PINAR documento de interés para todo el JBB y que es de cumplimiento, ya que están enmarcadas actividades, de la misma manera para el mes de marzo se realizó su socialización por medio de una campaña comunicativa que llego a todos los colaboradores por correo electrónico, invitándolos a que conocieran dicho documentos para los siguientes meses se tiene planeado seguir su divulgación para todo el JBB. Se adjunta PINAR y pieza publicitaria como medio de evidencia. Monitoreo OAP: Se evidencia acciones enmarcadas en el cumplimiento de la actividad. No obstante, se recomienda al proceso, tener en cuenta el principio de precisión y exactitud de la información en los próximos reportes, de manera que se responda de forma directa y precisa al planteamiento inicial de la activad y al indicador.  ;Las evidencias de la actualización y publicación se encuentran en la pagina web, la socialización también se adjunta en la carpeta correspondiente a la actividad.
;113;1;1;4;1;0;;
;113;1;1;5;1;0;;
;113;1;1;6;1;0;;
;113;1;1;7;1;0;;
;113;1;1;8;1;0;;
;113;1;1;9;1;0;;
;113;1;1;10;1;0;;
;113;1;1;11;1;0;;
;113;1;1;12;1;0;;
;114;1;1;1;4;0;;
;114;1;1;2;0;0;;
;114;1;1;3;0;0;En el primer trimestre de 2022 se elaboró y presentó a la Alta Gerencia el informe correspondiente al IV trimestre de la vigencia 2021. Los informes se presentan dentro del mes siguiente al trimestre vencido. El informe correspondiente al primer trimestre de 2022 está en proceso. Monitoreo OAP: Se evidencia presentación de reporte de ejecución de la activad durante el trimestre. no obstante el informe reportado no corresponde a la vigencia 2022, por lo tanto no se evidencia cumplimiento de esta actividad para el trimestre. Se enfatiza al proceso que la actividad corresponde al plan operativo anual de la vigencia 2022. ;Se anexa en la carpeta el informe y el memorando remisorio.
;114;1;1;4;4;0;;
;114;1;1;5;0;0;;
;114;1;1;6;0;0;;
;114;1;1;7;4;0;;
;114;1;1;8;0;0;;
;114;1;1;9;0;0;;
;114;1;1;10;4;0;;
;114;1;1;11;0;0;;
;114;1;1;12;0;0;;
;115;1;1;1;1;1;Durante el primer trimestre se elaboraron y publicaron los tres informes mensuales correspondiente a los meses de diciembre de 2021, enero y febrero de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia. ;Se anexa en la carpeta la evidencia de los informes publicados.
;115;1;1;2;1;1;Durante el primer trimestre se elaboraron y publicaron los tres informes mensuales correspondiente a los meses de diciembre de 2021, enero y febrero de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia. ;Se anexa en la carpeta la evidencia de los informes publicados.
;115;1;1;3;1;1;Durante el primer trimestre se elaboraron y publicaron los tres informes mensuales correspondiente a los meses de diciembre de 2021, enero y febrero de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia. ;Se anexa en la carpeta la evidencia de los informes publicados.
;115;1;1;4;1;0;;
;115;1;1;5;1;0;;
;115;1;1;6;1;0;;
;115;1;1;7;1;0;;
;115;1;1;8;1;0;;
;115;1;1;9;1;0;;
;115;1;1;10;1;0;;
;115;1;1;11;1;0;;
;115;1;1;12;0;0;;
;116;1;1;1;1;1;Durante el primer trimestre se envió senilmente a las áreas correos de alerta de las PQRSD próximas a vencerse. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta las subcarpetas con las evidencias de los correos enviados semanalmente.
;116;1;1;2;1;1;Durante el primer trimestre se envió senilmente a las áreas correos de alerta de las PQRSD próximas a vencerse. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta las subcarpetas con las evidencias de los correos enviados semanalmente.
;116;1;1;3;1;1;Durante el primer trimestre se envió senilmente a las áreas correos de alerta de las PQRSD próximas a vencerse. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta las subcarpetas con las evidencias de los correos enviados semanalmente.
;116;1;1;4;1;0;;
;116;1;1;5;1;0;;
;116;1;1;6;1;0;;
;116;1;1;7;1;0;;
;116;1;1;8;1;0;;
;116;1;1;9;1;0;;
;116;1;1;10;1;0;;
;116;1;1;11;1;0;;
;116;1;1;12;0;0;;
;117;1;1;1;1;1;Durante el primer trimestre se elaboraron y presentaron mensualmente los informes de seguimiento al cumplimiento de los criterios de claridad, calidez, coherencia y oportunidad correspondiente a los meses de diciembre de 2021, enero y febrero de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta la evidencia de los informes elaborados y presentados.
;117;1;1;2;1;1;Durante el primer trimestre se elaboraron y presentaron mensualmente los informes de seguimiento al cumplimiento de los criterios de claridad, calidez, coherencia y oportunidad correspondiente a los meses de diciembre de 2021, enero y febrero de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta la evidencia de los informes elaborados y presentados.
